"IGN";"NPL";"cdom";"essmaj_mature_40_code";"typologie_mature_simplifiee";"fa_mask";"hdom_mean_m";"hdom_median_m";"n_pix_hdom"
5756;242;232,684291586409;"1-45%;5-34%";"Autres feuillus nobles";1;25,4800004323324;25,6000003814697;45
5756;263;228,558101554316;"1-54%;4-46%";"Chenaie";1;25,0292681717291;25,6000003814697;41
5756;284;228,878494630393;"1-100%";"Chenaie";1;24,134285899571;24,2000007629395;35
5756;301;242,949110279261;"1-94%;3-6%";"Chenaie";1;26,1175004005432;26,2000007629395;40
5756;305;272,385327211212;"1-100%";"Chenaie";1;24,4523811794463;24,1000003814697;42
5756;307;210,821647815753;"1-100%";"Chenaie";1;27,5486489888784;28,1000003814697;37
5756;317;214,908557135121;"1-48%;3-44%";"Autres feuillus nobles";1;25,5944442749023;26,8999996185303;36
5778;2;239,270377428082;"1-100%";"Chenaie";1;26,6474999904633;26,75;40
5778;6;34;"11-100%";"Autres peuplements feuillus";1;15,552499961853;14,1999998092651;40
5778;12;129,951358495206;"14-73%;29-27%";"Autres peuplements feuillus";1;22,907142548334;23;42
5778;44;192,987849463039;"1-100%";"Chenaie";1;26,2214282353719;25,8999996185303;42
5778;67;188,701444645446;"1-100%";"Chenaie";1;26,8634144852801;26,8999996185303;41
5778;82;176,964875840641;"1-79%;13-21%";"Chenaie";1;25,9219516195902;26,2000007629395;41
5778;101;215,818136705229;"1-100%";"Chenaie";1;24,6487804505883;24,7999992370605;41
5778;111;264,034085617619;"3-63%;1-37%";"Hetraie";1;26,8595241364979;26,7000007629395;42
5778;122;217,560271074192;"1-100%";"Chenaie";1;26,0142857687814;26;42
5778;134;165;"1-71%;17-28%";"Chenaie";1;24,2238096509661;24,5;42
5778;138;207,508066032855;"1-100%";"Chenaie";1;27,7799998760223;28,25;40
5778;145;211;"1-100%";"Chenaie";1;26,8571428571429;26,8999996185303;42
5778;256;213,481157282192;"1-100%";"Chenaie";1;24,8047620682489;24,3999996185303;42
5778;258;126,960464501137;"1-100%";"Chenaie";1;22,6348839693291;23,2000007629395;43
5778;315;163,959263430504;"1-100%";"Chenaie";1;21,3232554058696;20,8999996185303;43
5778;317;195,97342066288;"1-100%";"Chenaie";1;23,6926830105665;23,7999992370605;41
5812;12;200,562226456849;"1-100%";"Chenaie";1;22,9000000586876;22,8999996185303;39
5812;16;167,719006725125;"1-100%";"Chenaie";1;23,6179486299172;23,1000003814697;39
5812;77;198,378314277307;"1-100%";"Chenaie";1;25,9405404168206;25,8999996185303;37
5812;92;172,912189601602;"1-100%";"Chenaie";1;26,6975614966416;26,5;41
5812;96;148;"1-100%";"Chenaie";1;23,6538463005653;23,6000003814697;39
5812;113;182,701444645446;"1-100%";"Chenaie";1;24,3837208858756;25,1000003814697;43
5812;132;164,592882234087;"1-100%";"Chenaie";1;22,6190478461129;22,8999996185303;42
5812;134;170,847237864392;"1-100%";"Chenaie";1;23,7999996557468;23,7999992370605;41
5812;172;188,894627521922;"1-100%";"Chenaie";1;23,207317491857;22,5;41
5812;231;157;"1-100%";"Chenaie";1;21,4837210012037;21,5;43
5812;235;211,560948008009;"1-100%";"Chenaie";1;27,008333047231;27,7999992370605;36
5812;271;185,596072167368;"1-100%";"Chenaie";1;24,6785713831584;24,8999996185303;42
5812;288;196,121896016017;"1-100%";"Chenaie";1;16,9950000047684;17,1499996185303;40
5834;23;216;"1-66%;11-34%";"Chenaie";1;27,6066669887967;27,6000003814697;45
5834;44;357,952223652161;"1-100%";"Chenaie";1;20,1052633084749;20,2000007629395;38
5834;65;144,951397852157;"1-100%";"Chenaie";1;18,2487801807683;18,2999992370605;41
5834;103;181;"1-100%";"Chenaie";1;20,8261905397688;20,25;42
5834;124;98;"1-100%";"Chenaie";1;20,2372092313545;20,8999996185303;43
5834;176;156;"1-68%;29-32%";"Chenaie";1;18,2631582962839;18,2000007629395;38
5834;231;119,732688186864;"1-100%";"Chenaie";1;18,2536584342398;18,7000007629395;41
5834;235;110;"1-100%";"Chenaie";1;21,7611111534966;22,2000007629395;36
5834;252;195,578510087688;"1-100%";"Chenaie";1;21,1675675366376;20;37
5834;256;193,772554003893;"1-100%";"Chenaie";1;25,9175000190735;25,7999992370605;40
5834;273;211,783962380137;"1-100%";"Chenaie";1;21,8309526897612;21,6000003814697;42
5834;307;159,793440871668;"1-100%";"Chenaie";1;22,6849996566772;22,5;40
5834;315;156,924184667964;"1-100%";"Chenaie";1;20,5707319306164;20,7999992370605;41
5856;16;212,938895145757;"1-100%";"Chenaie";1;23,9365856356737;23,6000003814697;41
5856;18;205,268105699337;"1-100%";"Chenaie";1;25,2769233507988;25,2000007629395;39
5856;23;213,880426143739;"1-59%;3-41%";"Chenaie";1;25,795238494873;25,7000007629395;42
5856;52;174,969673867186;"1-100%";"Chenaie";1;22,3853656954882;22;41
5856;54;147,659784965099;"1-100%";"Chenaie";1;20,4071430478777;20,7000007629395;42
5856;71;224,392389637185;"1-100%";"Chenaie";1;22,6769227247972;22,7999992370605;39
5856;77;188,939347734371;"1-80%;11-20%";"Chenaie";1;23,3274995326996;23,2999992370605;40
5856;92;95;"1-100%";"Chenaie";1;19,9999995813137;19,2999992370605;41
5856;96;173,959091349922;"1-55%;11-45%";"Chenaie";1;24,2767441328182;24;43
5856;98;234;"1-100%";"Chenaie";1;29,8146348348478;30,6000003814697;41
5856;113;157,590597207007;"1-100%";"Chenaie";1;27,5465120271195;27,7000007629395;43
5856;128;144;"1-100%";"Chenaie";1;24,6380951291039;24,5;42
5856;132;160,969447572878;"11-51%;1-49%";"Autres peuplements feuillus";1;25,1414628842982;25,3999996185303;41
5856;151;204,735320875343;"1-100%";"Chenaie";1;21,7349998474121;21,8999996185303;40
5856;155;126,21582103721;"4-68%;44-32%";"Erabliere";1;18,7404760633196;18,2999992370605;42
5856;162;187,781290334707;"3-76%;1-24%";"Hetraie";1;20,8538459875645;21,7999992370605;39
5856;166;141;"1-100%";"Chenaie";1;20,0642854145595;19,3999996185303;42
5856;178;197,546012621918;"1-100%";"Chenaie";1;22,9775001525879;23;40
5856;212;169,975698926079;"1-100%";"Chenaie";1;22,9724997520447;22,8999996185303;40
5878;113;140;"1-100%";"Chenaie";1;21,2926832059535;21,3999996185303;41
5878;147;166,857422006765;"1-100%";"Chenaie";1;21,7634151272657;21,7000007629395;41
5878;227;191;"1-100%";"Chenaie";1;24,7076925130991;25;39
5878;246;163,893682651521;"1-100%";"Chenaie";1;24,52000041008;24,2000007629395;40
5878;248;173,984836933593;"1-100%";"Chenaie";1;24,6268290542975;24,8999996185303;41
5878;252;201,711901738264;"1-100%";"Chenaie";1;20,6641026765872;22,2000007629395;39
5878;317;225,648758406407;"1-100%";"Chenaie";1;24,4439023180706;24,3999996185303;41
5912;12;141;"1-100%";"Chenaie";1;21,4536586389309;21,7000007629395;41
5912;151;172,659509466438;"1-100%";"Chenaie";1;21,3731703874541;21,2999992370605;41
5912;162;165,935027438112;"1-72%;17-28%";"Chenaie";1;23,6666665304275;24,1000003814697;42
5912;172;210,902795704314;"1-100%";"Chenaie";1;22,4975610128263;23,1000003814697;41
5912;183;172,986190673572;"1-100%";"Chenaie";1;21,7952382678077;22,1000003814697;42
5912;214;174;"1-100%";"Chenaie";1;21,8404760814848;21,6000003814697;42
5912;227;189,889525388579;"1-100%";"Chenaie";1;23,2023810432071;23,2999992370605;42
5912;263;218,684291586409;"1-80%;24-20%";"Chenaie";1;22,4074999809265;22,2999992370605;40
5912;301;182,915183798768;"1-100%";"Chenaie";1;23,9375001430511;24;40
5934;18;178;"1-62%;3-38%";"Chenaie";1;24,6634146527546;23,7999992370605;41
5934;168;164,964875840641;"1-100%";"Chenaie";1;26,5999999046326;26,75;40
5934;172;137,755580583026;"1-67%;3-33%";"Chenaie";1;23,3514283861433;24;35
5934;225;190;"1-100%";"Chenaie";1;30,0738092604138;30,2999992370605;42
5934;235;237,76278700682;"3-61%;1-39%";"Hetraie";1;26,9333327855819;25,8999996185303;39
5934;252;241,772554003893;"3-100%";"Hetraie";1;28,2820510864258;29,5;39
5934;258;206,89385853515;"3-100%";"Hetraie";1;28,0499999636695;28,1999998092651;42
5934;273;221,849765104319;"1-70%;3-30%";"Chenaie";1;26,5560980308347;27,6000003814697;41
5934;315;149,648758406407;"1-95%;41-5%";"Chenaie";1;21,6000001544044;23,1000003814697;42
5956;16;221,67193550206;"1-100%";"Chenaie";1;20,1236841804103;21,6000003814697;38
5956;18;93;"11-99%;1-1%";"Autres peuplements feuillus";1;21,3133335961236;21,2999992370605;45
5956;33;208;"1-100%";"Chenaie";1;27,5615381583189;27,3999996185303;39
5956;61;156,918526861009;"1-100%";"Chenaie";1;22,9049999713898;23,3999996185303;40
5956;77;263,392389637185;"1-55%;3-45%";"Chenaie";1;27,800000281561;29;42
5956;92;203,936743201819;"3-52%;1-48%";"Hetraie";1;27,8547616232009;27,7999992370605;42
5956;96;196,929751681281;"1-100%";"Chenaie";1;23,8829267083145;24;41
5956;98;195,769139797746;"1-100%";"Chenaie";1;25,109756097561;24,6000003814697;41
5956;157;218,813944640161;"1-83%;3-17%";"Chenaie";1;26,5850000858307;27;40
5956;176;191,918526861009;"3-51%;1-49%";"Hetraie";1;27,0904756273542;27,2999992370605;42
5956;193;282,392389637185;"1-57%;3-43%";"Chenaie";1;29,5804878793112;30,1000003814697;41
5956;235;196,889300603183;"3-56%;1-44%";"Hetraie";1;28,8023808797201;28,7000007629395;42
5956;237;143,480608738931;"11-56%;3-44%";"Autres peuplements feuillus";1;22,8071428480602;22,8999996185303;42
5956;252;204,972381347145;"1-75%;3-25%";"Chenaie";1;28,9463410726408;28,7999992370605;41
5956;256;224,786133010148;"1-76%;41-24%";"Chenaie";1;28,2648649988948;27,1000003814697;37
5956;258;184,935144660274;"1-75%;3-25%";"Chenaie";1;25,8317071402945;25;41
5956;273;224,714844013531;"1-50%;3-50%";"Chenaie";1;30,2404759270804;30,7999992370605;42
5956;294;197,802322505683;"1-100%";"Chenaie";1;30,2170730218655;31;41
5956;315;186,972381347145;"3-72%;1-28%";"Hetraie";1;29,8255815284197;29,7000007629395;43
5978;16;245,736568804805;"1-80%;3-20%";"Chenaie";1;29,4189193828686;29,2000007629395;37
5978;75;231,648758406407;"3-100%";"Hetraie";1;30,6375002384186;30,8000001907349;40
5978;77;237,438966542935;"1-57%;3-43%";"Chenaie";1;24,269767362018;23,7999992370605;43
5978;92;214;"1-100%";"Chenaie";1;26,3374999046326;26,6000003814697;40
5978;96;232;"1-57%;3-43%";"Chenaie";1;24,8809525171916;25;42
5978;113;256,651249472635;"3-100%";"Hetraie";1;28,1624998092651;27,2999992370605;40
5978;168;197,802880136707;"1-70%;3-30%";"Chenaie";1;27,1621619559623;26;37
5978;183;158;"1-100%";"Chenaie";1;31,4324998378754;31,1000003814697;40
5978;204;246;"3-74%;1-26%";"Hetraie";1;29,4499997638521;29,2999992370605;42
5978;221;236,867606149139;"3-51%;1-49%";"Hetraie";1;30,3317074659394;30,1000003814697;41
5978;225;218,883050916673;"3-100%";"Hetraie";1;29,9095241455805;29,8999996185303;42
5978;227;252;"3-100%";"Hetraie";1;30,4619050707136;30,7000007629395;42
5978;242;209,059597573973;"3-100%";"Hetraie";1;27,0292681717291;26;41
5978;246;311;"3-65%;1-35%";"Hetraie";1;33,852381115868;35;42
5978;248;212,88139350341;"3-77%;1-23%";"Hetraie";1;29,4243906067639;29,2000007629395;41
5978;305;88;"3-100%";"Hetraie";1;22,6682927666641;21,6000003814697;41
5978;307;49;"11-100%";"Autres peuplements feuillus";1;17,0951218023533;17,8999996185303;41
6012;16;184,994684132576;"1-74%;3-26%";"Chenaie";1;26,9585369389232;27,2000007629395;41
6012;71;167,939347734371;"3-58%;1-21%";"Hetraie";1;26,3700000762939;26,3999996185303;40
6012;88;221,810229605456;"3-100%";"Hetraie";1;29,7824999809265;29,5;40
6012;168;46;"11-100%";"Autres peuplements feuillus";1;18,6690478551955;15,6999998092651;42
6012;307;175,929751681281;"1-100%";"Chenaie";1;28,1195122323385;28,2999992370605;41
6034;33;174;"1-66%;11-23%";"Chenaie";1;27,6142859231858;27,2000007629395;42
6056;6;219,920929002273;"3-72%;1-28%";"Hetraie";1;25,4146342859036;25,3999996185303;41
6056;8;175,984836933593;"3-100%";"Hetraie";1;26,2619044440133;26,7999992370605;42
6212;61;101;"3-100%";"Hetraie";1;22,0309525444394;22,1000003814697;42
6212;128;184,715344408184;"1-60%;11-40%";"Chenaie";1;28,0658535841035;28;41
6212;183;204,420451370571;"13-65%;1-34%";"Autres peuplements feuillus";1;26,9780487897919;26,8999996185303;41
6212;263;140;"13-57%;1-43%";"Autres peuplements feuillus";1;22,7560975609756;23,3999996185303;41
6212;301;223,034085617619;"1-84%;3-16%";"Chenaie";1;23,9357139496576;24;42
6212;305;220,986190673572;"1-100%";"Chenaie";1;25,4707316421881;25,5;41
6234;2;204,526129058531;"1-100%";"Chenaie";1;23,9926827128341;23,7999992370605;41
6234;27;143,788216502104;"1-54%;11-46%";"Chenaie";1;23,5365854588951;23,1000003814697;41
6234;44;271,243792032034;"1-100%";"Chenaie";1;24,6774998664856;24,7999992370605;40
6234;61;155,545108007785;"3-42%;14-30%";"Autres peuplements feuillus";1;26,7317072705525;26,3999996185303;41
6234;65;148;"1-99%;11-1%";"Chenaie";1;23,9250000715256;23;32
6234;82;187,724364806164;"1-80%;11-20%";"Chenaie";1;26,4785715738932;25,5;42
6234;86;181,771692964164;"1-99%;11-1%";"Chenaie";1;25,0375;25,1000003814697;40
6234;145;188,912189601602;"1-100%";"Chenaie";1;25,2675004482269;25,4000005722046;40
6234;147;219;"1-100%";"Chenaie";1;26,7341459088209;27,8999996185303;41
6234;172;211,856471579553;"3-55%;1-45%";"Hetraie";1;29,0023810522897;27,6000003814697;42
6234;181;180,792860103586;"1-76%;3-23%";"Chenaie";1;22,1449998855591;22,3999996185303;40
6234;221;204,281915025764;"1-99%;3-1%";"Chenaie";1;24,3707317259254;24,6000003814697;41
6234;225;170,81340435729;"1-88%;18-12%";"Chenaie";1;21,4805552164714;22,7999992370605;36
6234;248;213,967572330137;"1-100%";"Chenaie";1;25,5243904765059;25,5;41
6234;301;198,986190673572;"1-78%;41-22%";"Chenaie";1;27,4699996948242;28,7999992370605;40
6312;2;180;"11-51%;1-49%";"Autres peuplements feuillus";1;24,5880952108474;25,5;42
6312;21;170,963548389118;"1-100%";"Chenaie";1;24,7428571156093;24,6000003814697;42
6312;23;165;"1-100%";"Chenaie";1;27,1878049431778;27,8999996185303;41
6312;44;31;"11-100%";"Autres peuplements feuillus";1;12,8609756376685;10,6999998092651;41
6312;67;132,902795704314;"1-100%";"Chenaie";1;23,5919999694824;23,6000003814697;25
6312;82;194,578510087688;"1-100%";"Chenaie";1;25,2000007629395;25,2000007629395;8
6312;124;180;"1-57%;11-43%";"Chenaie";1;21,3536582574612;21;41
6334;172;230,954510800779;"3-100%";"Hetraie";1;29,0690478370303;29,1000003814697;42
6334;193;218,711901738264;"3-100%";"Hetraie";1;29,1121947125691;28,7999992370605;41
6334;242;88;"1-100%";"Chenaie";1;23,6309525398981;24,7000007629395;42
6378;242;204;"1-100%";"Chenaie";1;25,8268289798644;26;41
6378;258;152;"1-76%;11-24%";"Chenaie";1;34,6384606972719;35,7999992370605;39
6378;317;107;"11-100%";"Autres peuplements feuillus";1;22,6590907356956;23,7000007629395;44
6412;2;242,805433980822;"3-100%";"Hetraie";1;29,4690480005173;29,2000007629395;42
6412;65;103;"1-99%;11-1%";"Chenaie";1;22,8250007629395;22,2000007629395;16
6412;124;128,707437308411;"1-100%";"Chenaie";1;27,1615386865078;25,1000003814697;39
6412;141;175,877790291513;"1-74%;3-26%";"Chenaie";1;24,2924999713898;24,3000001907349;40
6412;145;72;"11-100%";"Autres peuplements feuillus";1;28,5421051728098;29,8999996185303;38
6412;162;232;"3-46%;1-33%";"Autres feuillus nobles";1;23,15294119891;23,1000003814697;34
6412;227;219,714844013531;"1-89%;3-11%";"Chenaie";1;23,102499961853;23,5;40
6434;225;169,935144660274;"3-79%;1-21%";"Hetraie";1;27,8243905044183;27,2000007629395;41
6434;235;222,951358495205;"3-100%";"Hetraie";1;24,5037039297598;25,3999996185303;27
6434;256;196,408640410121;"1-100%";"Chenaie";1;23,8238092604138;24;42
6456;77;193,7657647254;"1-100%";"Chenaie";1;23,8785716465541;23,6000003814697;42
6456;151;205,708387112942;"3-83%;49-17%";"Hetraie";1;29,9526315990247;31,2000007629395;38
6456;157;212,613002589792;"3-99%;41-1%";"Hetraie";1;27,3238098961966;27,2000007629395;42
6456;237;201;"3-74%;1-26%";"Hetraie";1;26,5976194200062;26,2000007629395;42
6456;258;218,199059067199;"3-61%;1-39%";"Hetraie";1;26,2658538818359;26,2999992370605;41
6456;317;204,684291586409;"1-54%;3-45%";"Chenaie";1;25,973170908486;26;41
6478;67;143,720537649903;"3-73%;11-27%";"Hetraie";1;27,1911110348172;28,3999996185303;45
6478;141;188,848097409296;"1-78%;3-22%";"Chenaie";1;28,7357139587402;30,3999996185303;42
6478;162;187,917144041434;"3-100%";"Hetraie";1;27,8488368100898;29,1000003814697;43
6556;8;172;"1-81%;3-19%";"Chenaie";1;24,7119048436483;24,6000003814697;42
6556;178;203,918930825342;"1-99%;3-1%";"Chenaie";1;23,4682921898074;23,3999996185303;41
6634;162;201;"1-76%;3-24%";"Chenaie";1;28,2095237913586;28,2999992370605;42
6634;221;254;"1-90%;4-10%";"Chenaie";1;27,6142856052944;27,5;35
6634;248;175,484455742157;"1-80%;3-20%";"Chenaie";1;25,1682927201434;24,7000007629395;41
6634;305;168;"1-100%";"Chenaie";1;24,7560970027272;25,2999992370605;41
6712;8;245;"1-99%;14-1%";"Chenaie";1;27,4282054901123;26,1000003814697;39
6712;23;188;"1-52%;3-30%";"Chenaie";1;27,9717948620136;27,2000007629395;39
6712;61;215;"1-100%";"Chenaie";1;28,7380951018561;28,8999996185303;42
6712;65;226,831552617327;"4-53%;1-47%";"Erabliere";1;30,9666664865282;31,5;36
6712;88;215;"1-100%";"Chenaie";1;26,6268291938596;26,7999992370605;41
6712;134;188;"1-100%";"Chenaie";1;26,0560977749708;25,6000003814697;41
6712;172;222,623186732166;"1-82%;41-18%";"Chenaie";1;23,8999996185303;23,8999996185303;3
6712;176;205,938895145757;"1-100%";"Chenaie";1;25,0853654814929;25,1000003814697;41
6712;193;228;"1-80%;44-20%";"Chenaie";1;22,4555560747782;23,2000007629395;36
6712;235;180,984836933593;"1-78%;3-22%";"Chenaie";1;26,9500002179827;27,1000003814697;42
6712;242;179;"1-100%";"Chenaie";1;27,5973683407432;27,7999992370605;38
6712;248;169;"3-100%";"Hetraie";1;27,5421054237767;26,4500007629395;38
6712;252;68;"11-100%";"Autres peuplements feuillus";1;23,9975611989091;23,3999996185303;41
6712;256;169,817741945589;"3-66%;1-34%";"Hetraie";1;23,9948715796837;23,8999996185303;39
6712;273;224,862835702681;"3-57%;1-43%";"Hetraie";1;25,0564101781601;25,1000003814697;39
6712;294;175,994684132576;"3-73%;1-27%";"Hetraie";1;25,777500295639;25,6000003814697;40
6712;307;184;"1-75%;45-25%";"Chenaie";1;31,0939394054991;30,1000003814697;33
6712;311;50;"3-100%";"Hetraie";1;15,4682926317541;15,1999998092651;41
6734;2;225,902795704314;"3-80%;1-20%";"Hetraie";1;25,9658537143614;26,1000003814697;41
6734;16;196,793440871668;"3-100%";"Hetraie";1;28,3285713195801;28,1000003814697;42
6734;23;252,659784484867;"3-43%;1-40%";"Autres feuillus nobles";1;28,9515154289477;28,3999996185303;33
6734;61;226,818136705229;"3-73%;1-27%";"Hetraie";1;25,7928570338658;26,1000003814697;42
6734;86;150;"3-100%";"Hetraie";1;27,2846155411158;28,7999992370605;39
6734;92;176;"1-83%;11-17%";"Chenaie";1;26,1880955923171;26,1000003814697;42
6734;96;235,475245595751;"1-100%";"Chenaie";1;29,3690477552868;29,3999996185303;42
6734;98;210;"1-51%;3-49%";"Chenaie";1;26,9476186207363;27;42
6734;113;203,97593608819;"3-100%";"Hetraie";1;30,2268294822879;30;41
6734;134;62;"3-100%";"Hetraie";1;27,5790697142135;29,5;43
6734;214;197,734206628802;"3-63%;1-37%";"Hetraie";1;25,9756094769734;25,8999996185303;41
6734;256;220,723251507957;"1-100%";"Chenaie";1;23,095121848874;22,8999996185303;41
6734;258;187,98243792032;"1-100%";"Chenaie";1;27,1880950473604;26,8999996185303;42
6734;273;226;"1-66%;3-25%";"Chenaie";1;26,2384610298352;25,2999992370605;39
6734;307;218,81668543727;"1-74%;3-26%";"Chenaie";1;26,0075000286102;25,7999992370605;40
6756;225;204,878695468743;"1-100%";"Chenaie";1;28,1439024762409;27,6000003814697;41
6756;242;182,7657647254;"1-54%;3-46%";"Chenaie";1;26,9951218395698;27,3999996185303;41
6756;263;223,338433630391;"3-65%;1-35%";"Hetraie";1;28,4341465554586;28,3999996185303;41
6756;284;224,628366310685;"1-93%;13-7%";"Chenaie";1;26,7047617321923;26,8999996185303;42
6756;301;244,94907928813;"3-51%;1-49%";"Hetraie";1;28,2074998855591;27,7000007629395;40
6778;2;221;"1-56%;3-44%";"Chenaie";1;28,3902441815632;27,7000007629395;41
6778;61;190,859503362563;"1-78%;3-21%";"Chenaie";1;27,219512195122;28,6000003814697;41
6778;103;114;"1-100%";"Chenaie";1;24,7317073170732;24,8999996185303;41
6778;134;182;"3-100%";"Hetraie";1;29,4666672731057;30,2000007629395;39
6778;145;213,708150971233;"1-53%;3-24%";"Chenaie";1;30,380952835083;30,2000007629395;42
6778;155;260,778601206365;"1-60%;3-40%";"Chenaie";1;29,9365857752358;29,2000007629395;41
6778;221;194;"3-62%;45-23%";"Hetraie";1;25,0953489347946;25,1000003814697;43
6778;225;241,754130884485;"3-100%";"Hetraie";1;29,0224999427795;28,8999996185303;40
6778;237;290;"3-100%";"Hetraie";1;33,0275000095367;32,2999992370605;40
6778;242;229,886899614491;"1-96%;14-4%";"Chenaie";1;24,4170730869944;23,5;41
6778;258;259,667901809548;"3-100%";"Hetraie";1;30,968292561973;31,1000003814697;41
6778;284;231,983036759754;"3-100%";"Hetraie";1;31,0325003623962;31,6000003814697;40
6812;33;203,902716990411;"3-67%;1-33%";"Hetraie";1;27,4642857142857;27;42
6812;54;194,474139552362;"3-100%";"Hetraie";1;26,6800002204047;26,6000003814697;45
6812;75;34;"3-100%";"Hetraie";1;25,9547620954968;26,5999994277954;42
6812;98;174,751432124303;"3-100%";"Hetraie";1;27,204762277149;27,6000003814697;42
6812;113;212,798588600798;"3-100%";"Hetraie";1;24,5853658536585;25,3999996185303;41
6812;162;289;"3-100%";"Hetraie";1;28,3047619774228;28;42
6812;178;80;"3-100%";"Hetraie";1;23,636585654282;20,7000007629395;41
6812;235;219,939347734371;"3-73%;1-27%";"Hetraie";1;25,280952226548;26,2999992370605;42
6812;237;233,438966542935;"1-96%;3-4%";"Chenaie";1;26,3780487339671;26,5;41
6812;242;156,873486403637;"1-74%;3-26%";"Chenaie";1;24,197777472602;24;45
6812;258;243,698329020224;"1-85%;3-15%";"Chenaie";1;24,7069768683855;24,3999996185303;43
6812;284;205;"3-67%;1-33%";"Hetraie";1;27,1024384847501;26,3999996185303;41
6834;2;236,392473151963;"3-60%;1-40%";"Hetraie";1;25,8292680600794;26;41
6834;16;195,402889290892;"3-58%;1-42%";"Hetraie";1;26,2487800877269;26,7999992370605;41
6834;23;243,840902741143;"1-84%;3-16%";"Chenaie";1;23,6512195773241;23,6000003814697;41
6834;33;177,694661675565;"3-53%;1-47%";"Hetraie";1;25,5290316920127;25;31
6834;44;170,867606149139;"1-69%;3-31%";"Chenaie";1;25,0155558268229;25;45
6834;54;196;"1-76%;11-24%";"Chenaie";1;27,8093017755553;27,2999992370605;43
6834;65;269,226683613235;"1-59%;3-41%";"Chenaie";1;26,9428569702875;27,5;42
6834;67;211;"3-69%;1-31%";"Hetraie";1;28,0125000953674;28,1000003814697;40
6834;71;193,116203108633;"3-100%";"Hetraie";1;26,6799995422363;26,7999992370605;40
6834;75;229,599529533599;"3-66%;1-34%";"Hetraie";1;28,7756101096549;29,2000007629395;41
6834;82;237,439872169436;"1-76%;3-24%";"Chenaie";1;28,6375004768372;26,75;40
6834;86;251,599032280296;"3-64%;1-36%";"Hetraie";1;27,0071428843907;28,5;42
6834;88;254,701444645446;"1-75%;3-25%";"Chenaie";1;28,1761902854556;28;42
6834;92;84;"3-100%";"Hetraie";1;21,4666665849232;21,7000007629395;42
6834;103;228,902716990411;"1-78%;3-22%";"Chenaie";1;26,5357143311273;26,5;42
6834;172;213,983155261733;"1-82%;3-18%";"Chenaie";1;26,8302321766698;27,2999992370605;43
6834;178;195,951358495206;"3-100%";"Hetraie";1;30,0137934191474;30,7000007629395;29
6856;16;211;"3-100%";"Hetraie";1;30,5048781139095;31,1000003814697;41
6856;18;235,789255043844;"1-100%";"Chenaie";1;26,5083332061768;26,5;36
6856;44;226,94907928813;"3-80%;1-20%";"Hetraie";1;26,9658535747993;27,6000003814697;41
6856;54;223;"3-100%";"Hetraie";1;31,4142860230945;32,2000007629395;42
6856;61;190,578440291781;"1-100%";"Chenaie";1;23,7774998188019;23,8999996185303;40
6856;82;249,796441117043;"3-69%;1-31%";"Hetraie";1;29,6950000286102;30,1000003814697;40
6856;178;232,929751681281;"1-72%;3-28%";"Chenaie";1;26,5634145504091;26,7000007629395;41
6856;231;261,254163593151;"1-100%";"Chenaie";1;28,5756096723603;28,3999996185303;41
6878;44;165,719107040411;"3-54%;11-46%";"Hetraie";1;19,0771429879325;19,5;35
6878;77;215,627081796575;"3-73%;1-27%";"Hetraie";1;29,7975611337801;30,2000007629395;41
6878;82;241,262392653454;"1-100%";"Chenaie";1;25,0487179389367;25,1000003814697;39
6878;98;228,484455742157;"1-100%";"Chenaie";1;28,8439023552871;29;41
6878;166;169;"3-100%";"Hetraie";1;31,6731703223252;31,8999996185303;41
6878;176;238,168801227927;"1-100%";"Chenaie";1;25,2657144818987;25,3999996185303;35
6878;315;53;"1-100%";"Chenaie";1;19,745238167899;16;42
6956;8;226;"3-100%";"Hetraie";1;29,039024864755;30;41
6956;16;235;"3-74%;1-26%";"Hetraie";1;31,0743587689522;31,6000003814697;39
7034;183;194,562226456849;"3-58%;11-42%";"Hetraie";1;29,3404761268979;29,1000003814697;42
7034;221;243;"3-100%";"Hetraie";1;34,3642856961205;34,6000003814697;42
7034;225;222,938895145757;"1-100%";"Chenaie";1;27,9075002193451;27,5;40
7034;263;195,240487046481;"1-68%;3-32%";"Chenaie";1;27,729268097296;28,2999992370605;41
7034;284;239;"3-100%";"Hetraie";1;28,0625004768372;28,7000007629395;40
7112;44;163,924184667964;"1-99%;11-1%";"Chenaie";1;24,1261905942644;24;42
7112;65;264,315078892493;"3-63%;1-37%";"Hetraie";1;28,8536589552717;29,5;41
7112;67;228,967572330137;"3-88%;4-12%";"Hetraie";1;27,3166666485014;27,7999992370605;42
7112;77;183,968104795456;"1-74%;3-26%";"Chenaie";1;30,1093019884686;29,8999996185303;43
7112;88;189,659509466438;"1-77%;3-23%";"Chenaie";1;26,4780484641471;26,5;41
7112;103;273,647719864666;"3-85%;1-15%";"Hetraie";1;31,670731567755;31,6000003814697;41
7112;124;266,781290334707;"1-99%;14-1%";"Chenaie";1;26,9975609663056;26,5;41
7112;162;189,708150971233;"1-100%";"Chenaie";1;24,3682925526689;23,7999992370605;41
7112;168;122,947313760961;"3-50%;4-50%";"Hetraie";1;25,0775002479553;24;40
7112;221;258,734491721324;"3-71%;7-15%";"Hetraie";1;26,8048780022598;27,2000007629395;41
7112;227;262,864294078029;"1-80%;3-20%";"Chenaie";1;27,2650001049042;26,3999996185303;40
